title,price,rating_average,total_reviews,permalink
Un Módulo Semáforo Educativo 3 Led 8mm Para Arduino - Esp32,0.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-2746802378-un-modulo-semaforo-educativo-3-led-8mm-para-arduino-esp32-_JM#polycard_client=search-nordic&position=14&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
"Esp32-s3 Wroom N8r2 240mhz Wifi Ble, Potencia Ia Y Psram",4200.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2661733864-esp32-s3-wroom-n8r2-240mhz-wifi-ble-potencia-ia-y-psram-_JM#polycard_client=search-nordic&position=15&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Esp32 S3 Devkitc 1 N16r8 240mhz Wifi 2.4ghz Bt Ble 5 Mesh Ia,2600.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1526078959-esp32-s3-devkitc-1-n16r8-240mhz-wifi-24ghz-bt-ble-5-mesh-ia-_JM#polycard_client=search-nordic&position=16&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta De Desarrollo Esp32-c3 Wifi Usb Tipo C Dual,5000.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1460646709-tarjeta-de-desarrollo-esp32-c3-wifi-usb-tipo-c-dual-_JM#polycard_client=search-nordic&position=17&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta De Desarrollo Esp32 Wifi Bluetooth,8000.0,4.2,5,https://articulo.mercadolibre.com.co/MCO-1462116137-tarjeta-de-desarrollo-esp32-wifi-bluetooth-_JM?searchVariation=185414152131#polycard_client=search-nordic&searchVariation=185414152131&position=18&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta De Desarrollo D1 R2 Esp32 Wifi Bluetooth,5000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1419124559-tarjeta-de-desarrollo-d1-r2-esp32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=19&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta De Desarrollo Esp32 Wroom 32u,5000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-619709873-tarjeta-de-desarrollo-esp32-wroom-32u-_JM#polycard_client=search-nordic&position=20&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
2x Doble Puente H Driver L9110 Motor Dc L9110s Arduino Esp32,5400.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2716037026-2x-doble-puente-h-driver-l9110-motor-dc-l9110s-arduino-esp32-_JM#polycard_client=search-nordic&position=21&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Sensor Tds Solidos Disueltos Calidad De Agua Arduino Esp32,3440.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1478866939-sensor-tds-solidos-disueltos-calidad-de-agua-arduino-esp32-_JM#polycard_client=search-nordic&position=22&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Modulo Wemos Mini D1 Esp32 Esp-32 Wifi + Bluetooth,7999.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-862946294-modulo-wemos-mini-d1-esp32-esp-32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=23&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Modulo Esp32 Wifi + Lora 433 + Gps + Display Oled Usb Tipo C,24990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1497342059-modulo-esp32-wifi-lora-433-gps-display-oled-usb-tipo-c-_JM#polycard_client=search-nordic&position=24&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Programador Para Esp32 Módulo De Cámara Arduino,6700.0,5.0,3,https://articulo.mercadolibre.com.co/MCO-926159648-programador-para-esp32-modulo-de-camara-arduino-_JM#polycard_client=search-nordic&position=25&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta Desarrollo Esp32 Oled V2.0 Ttgo Wifi Bluetooth 16 Mb,6505.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1026765771-tarjeta-desarrollo-esp32-oled-v20-ttgo-wifi-bluetooth-16-mb-_JM#polycard_client=search-nordic&position=26&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta Esp32-s3 N16r8 Doble Puerto Usb Tipo C 16mb Arduino,8770.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1968529886-tarjeta-esp32-s3-n16r8-doble-puerto-usb-tipo-c-16mb-arduino-_JM#polycard_client=search-nordic&position=27&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Esp32 Wroom 32u Iot Wifi Bt Ipex + Tarjeta Expandible 38p,9588.0,4.0,1,https://articulo.mercadolibre.com.co/MCO-1427717175-esp32-wroom-32u-iot-wifi-bt-ipex-tarjeta-expandible-38p-_JM#polycard_client=search-nordic&position=28&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta Desarrollo Esp32 Wifi Bluetooth Con Pantalla Oled,0.0,3.7,3,https://articulo.mercadolibre.com.co/MCO-939671123-tarjeta-desarrollo-esp32-wifi-bluetooth-con-pantalla-oled-_JM#polycard_client=search-nordic&position=29&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta Desarrollo Esp32-s3 N16r8 Doble Puerto Usb Tipo C,1800.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1494660367-tarjeta-desarrollo-esp32-s3-n16r8-doble-puerto-usb-tipo-c-_JM#polycard_client=search-nordic&position=30&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
2x Placa Esp32 Lolin Cargador Baterías Lipo +wifi Bluetooth,8900.0,5.0,2,https://articulo.mercadolibre.com.co/MCO-1433644117-2x-placa-esp32-lolin-cargador-baterias-lipo-wifi-bluetooth-_JM#polycard_client=search-nordic&position=31&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta De Desarrollo Esp32-c3 Luatos,9500.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1460671557-tarjeta-de-desarrollo-esp32-c3-luatos-_JM#polycard_client=search-nordic&position=32&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Placa De Desarrollo Wemos Lite V1.0.0 Wifi Bluetooth Esp32,7000.0,4.5,2,https://articulo.mercadolibre.com.co/MCO-1266922674-placa-de-desarrollo-wemos-lite-v100-wifi-bluetooth-esp32-_JM#polycard_client=search-nordic&position=33&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta De Desarrollo Esp32 Lolin32 Lite,7000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1419097925-tarjeta-de-desarrollo-esp32-lolin32-lite-_JM#polycard_client=search-nordic&position=34&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta Desarrollo Esp32 Esp-32 Lolin32 Micropython Ch340,7950.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-2196538812-tarjeta-desarrollo-esp32-esp-32-lolin32-micropython-ch340-_JM#polycard_client=search-nordic&position=35&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta Iot Esp32 Con 7 Reles Y 7 Entradas +,55000.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1338205467-tarjeta-iot-esp32-con-7-reles-y-7-entradas--_JM#polycard_client=search-nordic&position=36&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Placa De Desarrollo Wifi/bluetooth Esp32-s Con Cámara,8600.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-933730503-placa-de-desarrollo-wifibluetooth-esp32-s-con-camara-_JM#polycard_client=search-nordic&position=37&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Board De Desarrollo Wemos D1 Mini Esp32 Wifi+bluetooth Ble,2990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2041019994-board-de-desarrollo-wemos-d1-mini-esp32-wifibluetooth-ble-_JM#polycard_client=search-nordic&position=38&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta De Desarrollo Esp32 Esp322 + Base Shield Tornillos,3790.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1380994761-tarjeta-de-desarrollo-esp32-esp322-base-shield-tornillos-_JM#polycard_client=search-nordic&position=39&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta Desarrollo Esp32-s3 N16r8 Doble Puerto Usb Tipo C,1800.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1494736813-tarjeta-desarrollo-esp32-s3-n16r8-doble-puerto-usb-tipo-c-_JM#polycard_client=search-nordic&position=40&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Placa De Extensión Esp32 30 Pines,7500.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1377862149-placa-de-extension-esp32-30-pines-_JM#polycard_client=search-nordic&position=41&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta De Desarrollo Eps32 Wifi + Bluetooth,0.0,4.9,8,https://articulo.mercadolibre.com.co/MCO-596939690-tarjeta-de-desarrollo-eps32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=42&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Modulo Esp32-c3 Super Mini Placa De Desarrollo Usb Tipo C Wi,2490.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2773867652-modulo-esp32-c3-super-mini-placa-de-desarrollo-usb-tipo-c-wi-_JM#polycard_client=search-nordic&position=43&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Esp32c3 Super Mini,8500.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2708302830-esp32c3-super-mini-_JM#polycard_client=search-nordic&position=44&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Esp32cam + Shield Programador Esp32 Cam Mb,0.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1462976763-esp32cam-shield-programador-esp32-cam-mb-_JM#polycard_client=search-nordic&position=45&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Display Tft Lcd Touch 2.8  Con Esp32 Wroom Wifi Bluetooth,8900.0,5.0,2,https://articulo.mercadolibre.com.co/MCO-947638189-display-tft-lcd-touch-28-con-esp32-wroom-wifi-bluetooth-_JM#polycard_client=search-nordic&position=46&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta Esp32 S3 Uno Wifi N16r8 Devkitc Compatible Arduino,4990.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1373681035-tarjeta-esp32-s3-uno-wifi-n16r8-devkitc-compatible-arduino-_JM#polycard_client=search-nordic&position=47&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Modulo Esp32 C6 N4r2 Devkitc Dual Usb Tipo C Wroom Wifi,8990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2769183506-modulo-esp32-c6-n4r2-devkitc-dual-usb-tipo-c-wroom-wifi-_JM#polycard_client=search-nordic&position=48&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Nodemcu Esp32s Modulo Esp-32s Wifi Bluetooth Devkit,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2340653864-nodemcu-esp32s-modulo-esp-32s-wifi-bluetooth-devkit-_JM#polycard_client=search-nordic&position=49&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Modulo Esp32 Devkit Wifi Pines Soldados Mejor Que Nodemcu,8990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1467601171-modulo-esp32-devkit-wifi-pines-soldados-mejor-que-nodemcu-_JM#polycard_client=search-nordic&position=50&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Kit De Inicio Rfid Freenove V2.0 Con Placa V4 Para Arduino I,49221.0,0.0,0,https://www.mercadolibre.com.co/freenove-ultimate-starter-kit-with-board-v4-compatible-with/p/MCO2001439626#polycard_client=search-nordic&searchVariation=MCO2001439626&position=3&search_layout=stack&type=product&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f&wid=MCO1520508395&sid=search
Base Shield Esp32 Type-c/micro Usb 38 Pines Esp-wroom-32,0.0,4.8,9,https://articulo.mercadolibre.com.co/MCO-1904605950-base-shield-esp32-type-cmicro-usb-38-pines-esp-wroom-32-_JM#polycard_client=search-nordic&position=51&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta Desarrollo Wifi M5stack Oficial Esp32 Cam Ov2640,43000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-562057757-tarjeta-desarrollo-wifi-m5stack-oficial-esp32-cam-ov2640-_JM#polycard_client=search-nordic&position=52&search_layout=stack&type=item&tracking_id=46fb76c2-39c8-406a-87dc-0b911811b53f
Tarjeta De Desarrollo Esp32 Wifi Bluetooth,4000.0,4.8,304,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=SW6DZ%2BJbmSzzwyMadtPY%2Fapczs2SSItuTWUleHY7zQGvIzgh0wVY6yKBKXqDYpmqdHHFtweAKODDDkQ%2Bq57lYQuWH98AeGu0OiUxfsKEPl9ut5Pw%2BbifY0xEtQdjxK88RFq46VuDhbDNkHcNln2uc7aGbcXMUt0bJv0xNoig1lPjbCcLSHj7FjuH9YPtI%2BdPRiqWyTWL3U4aLo5iU56GV4LhOjDoYWOaCdipaz0yN2PFWvsYALt1F1HWCQi49MLzCz%2B7dcaRib0nI%2FXieuWPe7O5XP7f6xfIb8tRRikT9FY1%2B6ZoHM7EKFjRSLuUbJ%2Fle10F6ag4ycqkC1BFwBDSct4Hv3HSNvIrY6oszkLckXSlqvaq87PLoXHKJI3T47uNoV8gUfwp2917FKMW%2FU54jb9BCjABe6qb6Yc%2Fr4lhbaHY6bNWL%2Bve23Ufu4RV9062qIXw%2Bw2hRgX%2FzkdZqsVENLn%2BV5Ad3sg0MXkT56qJv6R%2BXMdZYSjJ0u9fj6ZwQDOtRhVpSosuZKqoo%2Bc4tEVn0eeRtkhOGsa0fFkmKJZgk32u73PhPgmLGc2IJvsIBak%2BwrcleohhQ6SZFHOsLgLUfkwyMq%2BaiyiJJxJNy%2F1mHmpSbyFxWKj63yDmu1T2RpwpwGiO6yoYtYX%2FzqJNqX9i92rP8LCe0eL0grxtFuETcepwHD6VVxsvfvY8UumkQehSKscsN79D9x9UNFxcC6cHr7FWdRZTGpXG%2FYHq87zo6T8e0ZO5RvzwNS3QxY5dCQ%3D%3D&rb=x#polycard_client=search-nordic&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Pantalla Oled Display 0.96p Arduino Raspberry Arm Esp32 I2c,8400.0,4.7,28,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=ySxH%2FiTlyNmeW652siI5yiUHwjjJJERBVxDE8EO%2Bx4iDiHLHA9JP8t93cOukJu8rmUxXKRJpNQnU7Be80UsvmJw8wAaR5cj3YBIOq0Q9rCfucpjvBb3Ko6ib5DrY1ELzdM5NeRa2BbQPY%2FqwZW2vYFz2iHKSABsqp1%2Fm3fA%2BkvCq8nY2FYSgxYdHDX%2FgVbSyjXWsodLCH4%2FCjCTfme766OHh%2FAUk7Qaoen4z4WHpEBIUPe0uzjHMh2Pu3jVSJ54n%2BkHC30LgwhxH%2FPzuAonA8227O%2Bj4ee8fJbcV5qYAgnFXrXag7G725otKi6tZnSxYWoPgoL%2FQPoH2LdhZ5TyJm1wjO73r1n5RsmKT7zo2oYh4WWmLaNY4Xkpa0tUd5SIq63CA%2FrStBEW2%2BV0zdU9R0UBeY6S9FNzn36dmNySHMMEcJdyITA74BZb8TchDQ%2BfUKQf9s5T3UGuF%2BoOdaRK9kz1mypDqUnIf6ZXvc0I5beIjU9D7UAfTn7Jke5y3QfRu44AAglA%2B%2FqJhzqCebG60Nby2J4yGKSatJUvGtutCKWoAll7kbQ9zBgxF2nHqC1QuEw2cCsUBRmQ%2F4cYLEk5FNuUNKuivFgknvNKNSbB%2FOodSnATcJgjDTCqCQhfjRZxJRgezICEEc%2FqkLsn0EG2R1vGAH4WYPBOkz4aj8JmtMEkF7PH4DDTXatTxDKx3dVEkEeqwRBF5McZu9NIosp86KglBljVlEiLes7%2FZFO17sXBbakfqOrrPWc4m1puXnXZyPRRDuFxUGp9b04LsFqLFl%2FQ%3D&rb=x#polycard_client=search-nordic&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Placa Cam Freenove Esp32-s3-wroom (compatible Con Arduino Id,11570.0,0.0,0,https://www.mercadolibre.com.co/placa-cam-freenove-esp32-s3-wroom-compatible-con-arduino-c/p/MCO2001456962#polycard_client=search-nordic&searchVariation=MCO2001456962&position=6&search_layout=stack&type=product&tracking_id=30a183a0-88da-4414-b671-a4251a12b196&wid=MCO1404844717&sid=search
"Módulo De Relé Diyables 3pcs Para Arduino, Esp32, Esp8266, R",50331.0,0.0,0,https://www.mercadolibre.com.co/modulo-de-rele-diyables-3pcs-para-arduino-esp32-esp8266-1/p/MCO2001440515#polycard_client=search-nordic&searchVariation=MCO2001440515&position=8&search_layout=stack&type=product&tracking_id=30a183a0-88da-4414-b671-a4251a12b196&wid=MCO1375777293&sid=search
Tarjeta Desarrollo Wemos D1 R32 Esp32 Esp-32s Arduino Uno,1500.0,4.8,6,https://articulo.mercadolibre.com.co/MCO-554455522-tarjeta-desarrollo-wemos-d1-r32-esp32-esp-32s-arduino-uno-_JM#polycard_client=search-nordic&position=9&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Kit Robótico De Coche Inteligente Esp32 Wifi Para Arduino,25842.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1637744960-kit-robotico-de-coche-inteligente-esp32-wifi-para-arduino-_JM#polycard_client=search-nordic&position=10&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Base Shield Esp32 Type-c/micro Usb 38 Pines Esp-wroom-32,0.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1905039604-base-shield-esp32-type-cmicro-usb-38-pines-esp-wroom-32-_JM#polycard_client=search-nordic&position=11&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Placa De Expansión Esp32 Tipo-c Micro Usb 30pin Gpio,4000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1337461867-placa-de-expansion-esp32-tipo-c-micro-usb-30pin-gpio-_JM#polycard_client=search-nordic&position=12&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Módulo Aceirmc Esp8266 Esp-12 Esp-12f Nodemcu Mini D1 Para N,74388.0,0.0,0,https://www.mercadolibre.com.co/aceirmc-esp8266-esp-12-esp-12f-nodemcu-mini-d1-module-for-we/p/MCO2004015734#polycard_client=search-nordic&searchVariation=MCO2004015734&position=4&search_layout=stack&type=product&tracking_id=30a183a0-88da-4414-b671-a4251a12b196&wid=MCO2803342044&sid=search
Modulo Esp32-cam-mb,3500.0,4.9,16,https://articulo.mercadolibre.com.co/MCO-982453888-modulo-esp32-cam-mb-_JM#polycard_client=search-nordic&position=13&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Esp32-cam Ov2640 Wroom Esp322s Desarrollo Wifi Bluetooth,3900.0,4.5,2,https://articulo.mercadolibre.com.co/MCO-879806955-esp32-cam-ov2640-wroom-esp322s-desarrollo-wifi-bluetooth-_JM#polycard_client=search-nordic&position=14&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Tarjeta Desarrollo T-picoc3 Esp32-c3 Rp2040 Wifi Bluetooth,37000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1301295887-tarjeta-desarrollo-t-picoc3-esp32-c3-rp2040-wifi-bluetooth-_JM#polycard_client=search-nordic&position=15&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Modulo Adaptador Usb Ch340 Para Placa De Desarrollo Esp32-,2600.0,4.0,1,https://articulo.mercadolibre.com.co/MCO-985713521-modulo-adaptador-usb-ch340-para-placa-de-desarrollo-esp32--_JM#polycard_client=search-nordic&position=16&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Modulo Wifi Y Bluetooth Esp32 Con Base,1000.0,4.8,4,https://articulo.mercadolibre.com.co/MCO-572839934-modulo-wifi-y-bluetooth-esp32-con-base-_JM#polycard_client=search-nordic&position=17&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Placa De Desarrollo Wemos Lite V1.0.0 Wifi Bluetooth Esp32,7000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1266770556-placa-de-desarrollo-wemos-lite-v100-wifi-bluetooth-esp32-_JM#polycard_client=search-nordic&position=18&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Ttgo Tbeam V1.2 Esp32 Wifi Bluetooth Gps Neo6m Lora 915 Mhz,25990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2230791910-ttgo-tbeam-v12-esp32-wifi-bluetooth-gps-neo6m-lora-915-mhz-_JM#polycard_client=search-nordic&position=19&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Tarjeta Desarrollo Esp32 Wifi Bluetooth Con Pantalla Oled,0.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-939530310-tarjeta-desarrollo-esp32-wifi-bluetooth-con-pantalla-oled-_JM#polycard_client=search-nordic&position=20&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Tarjeta De Desarrollo Wemos D1 R32 Esp-32s Esp32 Arduino Uno,9000.0,4.5,2,https://articulo.mercadolibre.com.co/MCO-975022772-tarjeta-de-desarrollo-wemos-d1-r32-esp-32s-esp32-arduino-uno-_JM#polycard_client=search-nordic&position=21&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Placa Desarrollo Esp32 C6 Super Mini Wifi 6 Ble 5.3 Arduino,9600.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1534343165-placa-desarrollo-esp32-c6-super-mini-wifi-6-ble-53-arduino-_JM#polycard_client=search-nordic&position=22&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Aitrip 2 Juegos Esp-wroom-32 Esp32 Esp-32s Tipo-c Placa De D,92986.0,0.0,0,https://www.mercadolibre.com.co/aitrip-2-juegos-esp-wroom-32-esp32-esp-32s-tipo-c-placa-de-/p/MCO2001586456#polycard_client=search-nordic&searchVariation=MCO2001586456&position=5&search_layout=stack&type=product&tracking_id=30a183a0-88da-4414-b671-a4251a12b196&wid=MCO1375758809&sid=search
Teyleten Robot Esp32-s3-devkitc-1-n8r2 Placa De Desarrollo E,220.0,0.0,0,https://www.mercadolibre.com.co/teyleten-robot-esp32-s3-devkitc-1-n8r2-placa-de-desarrollo-/p/MCO2001396967#polycard_client=search-nordic&searchVariation=MCO2001396967&position=7&search_layout=stack&type=product&tracking_id=30a183a0-88da-4414-b671-a4251a12b196&wid=MCO2252656166&sid=search
"Arduino Nano Esp32 Sin Encabezados [abx] Esp32-s3, Usb-c, Wi",26162.0,0.0,0,https://www.mercadolibre.com.co/arduino-nano-esp32-con-encabezados-abx-esp32-s3-usb-c/p/MCO2002497231#polycard_client=search-nordic&searchVariation=MCO2002497231&position=3&search_layout=stack&type=product&tracking_id=30a183a0-88da-4414-b671-a4251a12b196&wid=MCO2257684756&sid=search
Tarjeta Desarrollo Wifi Bluetooth Wemos D1 R32 Esp32,4990.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-941447818-tarjeta-desarrollo-wifi-bluetooth-wemos-d1-r32-esp32-_JM#polycard_client=search-nordic&position=23&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Esp32 Esp32-do 16mb Compatible Con Interfaz Arduino Uno R3,9000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2398863748-esp32-esp32-do-16mb-compatible-con-interfaz-arduino-uno-r3-_JM#polycard_client=search-nordic&position=24&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Adaptador Modulo Esp32 Esp-32 Esp32s Esp8266 Wifi Arduino,4280.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-596684299-adaptador-modulo-esp32-esp-32-esp32s-esp8266-wifi-arduino-_JM?searchVariation=174589850570#polycard_client=search-nordic&searchVariation=174589850570&position=25&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Lilygo T-display-s3 Esp32-s3 Placa De Desarrollo Ttgo Con Pa,64161.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2251418724-lilygo-t-display-s3-esp32-s3-placa-de-desarrollo-ttgo-con-pa-_JM#polycard_client=search-nordic&position=26&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Board De Desarrollo Wemos D1 Mini Esp32 Wifi+bluetooth Ble,9990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-586707829-board-de-desarrollo-wemos-d1-mini-esp32-wifibluetooth-ble-_JM#polycard_client=search-nordic&position=27&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Ttgo Lora32 V2.1 Esp32 Oled 0.96 Sx1276 915mhz Ch9102f,43990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1347534681-ttgo-lora32-v21-esp32-oled-096-sx1276-915mhz-ch9102f-_JM#polycard_client=search-nordic&position=28&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Modulo Wifi Bluetooth Esp32 Esp32-wroom-32u 16m 128mbit,4145.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1349870899-modulo-wifi-bluetooth-esp32-esp32-wroom-32u-16m-128mbit-_JM#polycard_client=search-nordic&position=29&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Modulo Wifi Bluetooth Esp32 Esp32-wrover-b 16m 128mbit,1880.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1349884511-modulo-wifi-bluetooth-esp32-esp32-wrover-b-16m-128mbit-_JM#polycard_client=search-nordic&position=30&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Esp32 Wt32-et01 Wifi Bluetooth Ethernet,0.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1529130281-esp32-wt32-et01-wifi-bluetooth-ethernet-_JM#polycard_client=search-nordic&position=31&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Tarjeta De Desarrollo Esp32 Rev1 Ch340,3000.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-906601017-tarjeta-de-desarrollo-esp32-rev1-ch340-_JM#polycard_client=search-nordic&position=32&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
